"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"302152362","","","","","2007-09-30 02:37:01 +0000","web","actually turned out to be too hot in phoenix today. tonight the air is pretty."
"301559602","","","","","2007-09-29 18:54:08 +0000","web","85 degrees in Phoenix - perfect!"
"299776652","","","","","2007-09-28 20:48:45 +0000","web","green tea kit-kat FTW!"
"283119762","282780152","8710072","","","2007-09-21 04:22:29 +0000","web","@chuntr i suggest you get the shirt"
"282495242","","","","","2007-09-20 21:43:39 +0000","web","Finally joined Digg. Not hating social networks today."
"282122312","","","","","2007-09-20 18:04:00 +0000","web","got caught in the rain on the bike ride to work this morning"
"280571472","","","","","2007-09-20 02:49:39 +0000","web","craving the malbec i had at andalu last night"
"273363582","273311702","36823","","","2007-09-17 02:13:10 +0000","web","@anildash: SEA is pretty"
"273362472","","","","","2007-09-17 02:12:29 +0000","web","going to melting pot!"
"272143232","","","","","2007-09-16 11:12:30 +0000","web","epic party"
"271576582","271562742","744463","","","2007-09-16 02:34:08 +0000","web","@daveman692 i'm pretty sure this is a ""boys wearing skirts"" party, so we'll all need the PBR"
"271560672","","","","","2007-09-16 02:20:30 +0000","web","got all the pieces for the costume tonight, looking forward to randy's party"
"270088132","","","","","2007-09-15 07:26:11 +0000","web","bailed on bar hopping in favor of sleep...yes i'm old."
"262800302","","","","","2007-09-12 04:25:38 +0000","web","had a beer with garth and krissy, enjoying my clean apartment and turkey with baba ghanouj on sourdough"
"250511602","","","","","2007-09-06 05:06:24 +0000","web","reading Snow Crash, 15 years later"
"250002492","","","","","2007-09-05 23:53:29 +0000","web","recovering from turning 21 last night"
"245601262","","","","","2007-09-04 03:57:15 +0000","web","trying to find a place for David Recordan's 21st birthday celebration tomorrow"
