"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"2405680036","","","","","2009-06-30 16:21:56 +0000","web","Top of roller coaster feeling...that moment when you can't tell if you're about to have a lot of fun or maybe go flying off the track."
"2383008789","","","","","2009-06-29 04:17:33 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Remember American ends with I Can"
"2314132664","","","","","2009-06-24 18:29:00 +0000","web","analytics mullet: business objects in the front, data warehouse in the back"
"2297572396","","","","","2009-06-23 17:36:28 +0000","web","Happy Anniversary, Henry :) It's been an awesome 8 years."
"2280090801","","","","","2009-06-22 15:23:47 +0000","web","Super excited about BFF Margaret visiting later this week!"
"2240609183","","","","","2009-06-19 16:57:06 +0000","web","Twitter and the OS community saves the day again!"
"2230571344","","","","","2009-06-19 00:18:04 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","any of you have contacts at joyent?"
"2225081198","","","","","2009-06-18 17:17:14 +0000","web","Dancing to Femi Kuti at the showbox was worth the hip pain!"
"2133866645","","","","","2009-06-12 17:17:28 +0000","web","I wanna be cool, tall, vulnerable and luscious"
"2043614348","","","","","2009-06-05 15:09:23 +0000","web","Awesome session at at the Community Acupuncture Project of Columbia City last night. http://icanhaz.com/needletherapy"
"2019988213","","","","","2009-06-03 19:19:48 +0000","web","Whiteboard bracket for the week: Most desirable SuperHero powers"
"1992619557","","","","","2009-06-01 16:02:57 +0000","web","Highlight of the weekend - Grave Danger doing Thriller dance on skates for our intro! (I did the low-impact version)"
