"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"800745569","","","","","2008-04-30 22:39:46 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Good bye California!"
"800709315","","","","","2008-04-30 21:41:42 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","stressed spelled backwards is desserts"
"800690910","","","","","2008-04-30 21:12:42 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Getting off on Weed"
"800682076","","","","","2008-04-30 20:59:57 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Sorry I was right"
"800505206","","","","","2008-04-30 16:45:48 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","We're on the road!"
"799952729","","","","","2008-04-30 00:17:27 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","preparing for final walk through with landlord, can't believe we're done"
"799261153","","","","","2008-04-29 04:24:46 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Karaoke at the mint tonight"
"799188904","","","","","2008-04-29 02:08:12 +0000","web","don't think i have the energy for karaoke tonight"
"798946806","","","","","2008-04-28 19:18:44 +0000","web","Prince covering Radiohead at Coachella, wish i had seen it in person! http://tinyurl.com/6lzcnw"
"798941902","","","","","2008-04-28 19:11:07 +0000","web","Henry's plane is arriving in an hour, we leave on Wednesday. And so begins the next chapter"
"798321919","","","","","2008-04-27 23:56:31 +0000","web","7pm Velvet Cantina for food and drinks"
"798195482","","","","","2008-04-27 19:16:38 +0000","web","who is in for Velvet Cantina tonight? Margaritas and nachos!!"
"798110886","","","","","2008-04-27 16:24:56 +0000","web","crepes!"
"797884058","","","","","2008-04-27 06:04:07 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","103 to 66 we fucking rock"
"797865284","","","","","2008-04-27 05:08:15 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Up by 15 at halftime!"
"797696494","","","","","2008-04-26 22:20:34 +0000","web","after party is at The Ruby in Oakland http://tinyurl.com/6okdrm. Open to SF after-after party suggestions"
"797694946","","","","","2008-04-26 22:16:58 +0000","web","looking forward to the game tonight, and the after party (maybe more?)"
"797605792","","","","","2008-04-26 18:54:20 +0000","web","tix still available at the door for the game tonight, but come early  (online tix not available anymore)"
"797038486","","","","","2008-04-25 21:00:24 +0000","web","&lt;3 6A lunch club"
"796923449","","","","","2008-04-25 18:04:25 +0000","web","last day in the office! celebratory FooBar tonight"
"796816977","796814511","657863","","","2008-04-25 15:41:39 +0000","web","@kevinrose: roller derby in Oakland Saturday night! bayareaderbygirls.com"
"796164542","","","","","2008-04-24 19:04:24 +0000","web","if you're coming to the game on Saturday (you should), wear red and black to support the Oakland Outlaws!"
"795584641","","","","","2008-04-24 01:36:32 +0000","web","wondering if i should make keg stands a part of my ""last week in san francisco"" activities"
"795582463","","","","","2008-04-24 01:32:33 +0000","web","suddenly working at a mini-golf course"
"795487946","","","","","2008-04-23 22:38:06 +0000","web","anyone have an extra helmet at the 6A office i can borrow tonight?"
"794966437","","","","","2008-04-23 08:54:30 +0000","web","just realized that was my last 10:30pm-12:30am derby practice! kind of makes me feel better about 2AM and still wide awake"
"794640469","","","","","2008-04-22 22:14:39 +0000","web","Buy tickets now for Roller Derby game on Saturday! http://tinyurl.com/5hdlg8"
"794111632","","","","","2008-04-22 06:38:08 +0000","web","annoyed"
"793874722","","","","","2008-04-21 21:54:15 +0000","web","congrats to @snb for google summer of code acceptance!"
"793749581","","","","","2008-04-21 18:06:52 +0000","web","can't believe this is my last week in San Francisco"
"793241464","","","","","2008-04-20 23:40:16 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","The Killers win for Best Music To Play While Packing (for today anyway)"
"791959224","","","","","2008-04-18 16:26:52 +0000","web","brutal practice last night. girls have wicked sharp shoulders"
"791662224","","","","","2008-04-18 07:04:36 +0000","web","Thinking my going away bash needs to be on a school night; have a feeling that won't matter"
"791493144","","","","","2008-04-18 00:47:31 +0000","web","Nested comments in Twitter, Livejournal circa 2000? http://83degrees.com/news. Hoping we see friends filters next"
"791381346","","","","","2008-04-17 21:08:28 +0000","web","anyone know how well as scooba cleans  hardwood floors?"
"791309777","","","","","2008-04-17 19:13:42 +0000","web","Purchased tix for 2 week trip to Arizona in May. Hot weather here I come!"
"791209906","","","","","2008-04-17 16:37:02 +0000","web","coffee!!!!!"
"791209839","","","","","2008-04-17 16:36:56 +0000","web","coffee!!!!!"
"790904817","","","","","2008-04-17 06:27:12 +0000","web","just packed three boxes! i'm on my way"
