"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"22542172167","","","","","2010-08-30 17:24:47 +0000","web","Committing to Dinner at Brad's this week"
"22530087695","","","","","2010-08-30 14:46:14 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","The robot isn't happening"
"22496456420","","731163","","","2010-08-30 04:27:51 +0000","web","@sekimura: I wish I was there too!"
"22484400764","","","","","2010-08-30 01:26:14 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","In SF for the week"
"22194574292","","","","","2010-08-26 17:09:20 +0000","web","And now my favorite guest on KUOW, Roger Faris! Good job, Weekday"
"22192466220","","","","","2010-08-26 16:41:09 +0000","web","Listening to KUOW's weekday today on Fear and wondering if they followed me around for a week. I've got all of them. Except Leprechauns."
"21436410622","","","21436183310","15242006","2010-08-17 21:59:13 +0000","web","RT @RCRG: RAT CITY FLASH MOB!!! JOIN US! Two weeks left to learn it! http://www.facebook.com/event.php?eid=142175205796192&ref=ts"
"21433370668","","","21433127746","809512","2010-08-17 21:11:30 +0000","web","RT @jesserobbins: Seattle booms reported by @king5 as ""Sonic Boom from 2 F-15 aircraft""."
"21432974915","","","","","2010-08-17 21:05:21 +0000","web","Thought my downstairs neighbor was slamming doors, but they were sonic booms. I wouldn't be awesome in the event of a real threat."
"21429915830","","","21429852360","9267272","2010-08-17 20:13:53 +0000","web","RT @jmhodges: It's official. @emaland says that getting a pony with the new datacenter is a possibility."
"21424591213","","","21423586261","165520703","2010-08-17 18:42:19 +0000","web","RT @DBAHULK: YOU SAY ""MUTATIONS TO BUSINESS OBJECTS"" HULK SAY ""WRITE"""
"20718946178","","","","","2010-08-09 16:05:18 +0000","web","Maria del Carmen Burruel Romero Phillips.  Jan 19 1921 - Aug 7 2010. Rest in peace, Nana.   http://tinyurl.com/carmenphillips"
"20343944896","","","20342948457","28247129","2010-08-04 23:56:55 +0000","web","RT @OliRyan: RT @Gizmodo Goddamnit, Now I Want to Work at Twitter http://bit.ly/9eKRo6"
"20340611900","","","","","2010-08-04 23:06:02 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Feels strange and wrong not to tip flight attendants...seems way harder than pouring shots"
"20255027248","20254766826","14934401","","","2010-08-03 22:30:39 +0000","web","@jreichhold In the 90s!"
"20254721553","","","","","2010-08-03 22:25:40 +0000","web","Sitting on a rock, working over a 3G card"
