"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"845253300","","","","","2008-06-27 22:20:04 +0000","web","getting a couch tonight!"
"844742478","","","","","2008-06-27 06:14:44 +0000","web","playing Doolittle on Rock Band!"
"844407359","","","","","2008-06-26 20:14:27 +0000","web","Tho, I saw Liz Phair at Lilith Fair (amidst patchouli and tampons) and I'm not sure I could handle another disappointment seeing her live."
"844403888","844392898","4711","","","2008-06-26 20:09:23 +0000","web","@sippey - holy crap! i HAVE to see that tour! thanks for the tip :)"
"843734371","","","","","2008-06-26 00:27:55 +0000","web","installed MT with jumpbox on parallels - want to hit the ""that was easy"" button"
"843502604","","","","","2008-06-25 18:38:50 +0000","<a href=""http://www.typepad.com/"" rel=""nofollow"">TypePad</a>","Blogging ""100 Pushups: Week 2 Day 2"" http://lisa.livejournal.com/964928.html"
"841978678","","","","","2008-06-23 22:04:21 +0000","web","Here's a tip for all you dudes who are balking at the challenge: men look incredibly sexy doing push-ups"
"841886385","","","","","2008-06-23 19:39:42 +0000","web","Today is my 7 year anniversary with Henry!"
"841018809","","","","","2008-06-22 16:42:44 +0000","web","Fantastic RCRG vs BADG bout last night - final score BADG 88 RCRG 93."
"839677107","","","","","2008-06-20 17:31:49 +0000","web","champagne hangovers are the worst!"
"838849056","","","","","2008-06-19 17:54:45 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","thanks to @alainabrowne for the hundred pushup challenge link and vox group! pushups.groups.vox.com"
"838223716","","","","","2008-06-19 00:09:46 +0000","web","trying plaxo for syncing ical/gmail - but doesn't support my domain as gmail login.  why isn't there more support for google domain apps?"
"838097626","","","","","2008-06-18 20:46:56 +0000","web","feeling useful for the first time in a long long time"
"838036726","","","","","2008-06-18 19:17:15 +0000","web","i have the absolute worst luck when it comes to talking to customer service people on the phone. trying not to take it personally."
"837967891","","","","","2008-06-18 17:42:34 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","for @tiffchow - a captain EO review on my favorite disney blog: http://tinyurl.com/6m88ck"
"836152464","","","","","2008-06-16 17:35:13 +0000","web","first day back to work...and email is broken"
"834276494","","","","","2008-06-13 23:18:26 +0000","web","skating around greenlake, then hitting up the Rendesvous for some drinks"
"834172930","834168238","779135","","","2008-06-13 20:25:09 +0000","web","@sarahsosiak: seriously, this city needs an intervention"
"834142158","","","","","2008-06-13 19:41:11 +0000","web","painfully sitting through entire DCFC album being played in coffee shop. my own version of Seattle hell."
"831128545","","","","","2008-06-10 06:32:24 +0000","web","Actually, I don't think I had much to complain about before, but I just didn't notice"
"831126956","","","","","2008-06-10 06:28:38 +0000","web","For the first time maybe ever, I have nothing to complain about. And it feels GREAT!"
"830695585","","","","","2008-06-09 18:28:36 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Finally breaking up with Washington mutual"
"830677970","","","","","2008-06-09 18:07:21 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Just read about the WWDC demo - congrats to @sippey and @6a!"
"830654904","","","","","2008-06-09 17:38:51 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","My cat is on catinabox.com!"
"830652600","","","","","2008-06-09 17:36:01 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Coffee and The Stranger at Cafe Diablo"
"830112455","","","","","2008-06-09 01:46:33 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Awesome udon at Ototo"
"829595268","","","","","2008-06-08 06:16:06 +0000","web","stoked about my own bed tonight!"
"829394380","","","","","2008-06-07 22:30:27 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Bye Arizona"
